"model","results_id","match_rate","n_bags","n_landmarks","party","y_hat_dem","y_hat_rep","y_hat_oth","class_rate","y_dem","y_rep","y_oth","y_hat_dem_2way","error_dem","error_rep","error_oth","error_dem_2way"
"dr_sepbags","partyonfile_match18_bags61_lmks28.2072781655006",0.184816763655735,61,28.2072781655006,"onfile",0.536351514942614,0.383543434848227,0.0801050502091593,0.774,0.493,0.412,0.095,0.583057353521253,0.0433515149426137,-0.0284565651517726,-0.0148949497908407,0.0383059723057836
"logit_bagfeat","partyonfile_match18_bags61_lmks28.2072781655006",0.184816763655735,61,28.2072781655006,"onfile",0.501273515445869,0.408715963629993,0.090010520924137,0.837,0.493,0.412,0.095,0.55085638567485,0.00827351544586896,-0.00328403637000746,-0.00498947907586302,0.00610500445937989
"logit_regfeat","partyonfile_match18_bags61_lmks28.2072781655006",0.184816763655735,61,28.2072781655006,"onfile",0.501677943512895,0.409061718821804,0.0892603376652966,0.837,0.493,0.412,0.095,0.550846706540518,0.00867794351289508,-0.00293828117819633,-0.00573966233470338,0.00609532532504864
"grpmean","partyonfile_match18_bags61_lmks28.2072781655006",0.184816763655735,61,28.2072781655006,"onfile",0.496477907685953,0.445522776628972,0.0579993156850707,0.469,0.493,0.412,0.095,0.527046228259395,0.00347790768595296,0.0335227766289725,-0.0370006843149293,-0.0177051529560742
"logit_alldata","partyonfile_match2_bags187_lmks400.004115166143",0.0190051174502812,187,400.004115166143,"onfile",0.488825656993779,0.415323952513772,0.0958503904924461,0.818,0.496,0.413,0.091,0.540646870665595,-0.00717434300622133,0.00232395251377165,0.00485039049244608,-0.00500769479095076
"logit","partyonfile_match2_bags187_lmks400.004115166143",0.0190051174502812,187,400.004115166143,"onfile",0.68840421889575,0.260603128752601,0.0509926523516433,0.732,0.496,0.413,0.091,0.725393982039884,0.19240421889575,-0.152396871247399,-0.0400073476483567,0.179739416583339
"dr","partyonfile_match2_bags187_lmks400.004115166143",0.0190051174502812,187,400.004115166143,"onfile",0.51253684080331,0.425984018369504,0.0614791408271873,0.702,0.496,0.413,0.091,0.546111293951469,0.0165368408033095,0.0129840183695041,-0.0295208591728127,0.00045672849492373
"dr_sepbags","partyonfile_match2_bags187_lmks400.004115166143",0.0190051174502812,187,400.004115166143,"onfile",0.536779954958508,0.403596078106732,0.0596239669347599,0.729,0.496,0.413,0.091,0.570814159532358,0.0407799549585083,-0.00940392189326844,-0.0313760330652401,0.0251595940758127
"logit_bagfeat","partyonfile_match2_bags187_lmks400.004115166143",0.0190051174502812,187,400.004115166143,"onfile",0.685774509256285,0.263427615557775,0.0507978751859349,0.732,0.496,0.413,0.091,0.722474688297414,0.189774509256285,-0.149572384442225,-0.0402021248140651,0.176820122840869
"logit_regfeat","partyonfile_match2_bags187_lmks400.004115166143",0.0190051174502812,187,400.004115166143,"onfile",0.68840421889575,0.260603128752601,0.0509926523516433,0.732,0.496,0.413,0.091,0.725393982039884,0.19240421889575,-0.152396871247399,-0.0400073476483567,0.179739416583339
"grpmean","partyonfile_match2_bags187_lmks400.004115166143",0.0190051174502812,187,400.004115166143,"onfile",0.501643896520696,0.430956866131606,0.0673992373476988,0.485,0.496,0.413,0.091,0.537897797868007,0.00564389652069619,0.0179568661316056,-0.0236007626523012,-0.00775676758853916
"logit_alldata","partyonfile_match21_bags45_lmks151.795155722182",0.212063508855886,45,151.795155722182,"onfile",0.481367866772096,0.420504362092075,0.0981277711358276,0.829,0.485,0.42,0.095,0.533742864416987,-0.00363213322790368,0.000504362092075272,0.00312777113582763,-0.00216873779295723
"logit","partyonfile_match21_bags45_lmks151.795155722182",0.212063508855886,45,151.795155722182,"onfile",0.513166021700034,0.4483950130291,0.0384389652708737,0.847,0.485,0.42,0.095,0.533680133830084,0.0281660217000342,0.0283950130291,-0.0565610347291263,-0.00223146837986066
"dr","partyonfile_match21_bags45_lmks151.795155722182",0.212063508855886,45,151.795155722182,"onfile",0.496632472375467,0.423991894701494,0.0793756329230406,0.643,0.485,0.42,0.095,0.539451800469182,0.0116324723754666,0.0039918947014938,-0.0156243670769594,0.00354019825923702
"dr_sepbags","partyonfile_match21_bags45_lmks151.795155722182",0.212063508855886,45,151.795155722182,"onfile",0.50120013137728,0.455483759151885,0.043316109470835,0.844,0.485,0.42,0.095,0.523893144160768,0.0162001313772803,0.035483759151885,-0.051683890529165,-0.0120184580491767
"logit_bagfeat","partyonfile_match21_bags45_lmks151.795155722182",0.212063508855886,45,151.795155722182,"onfile",0.511076952686428,0.450078939750338,0.0388441075632244,0.847,0.485,0.42,0.095,0.531731591834408,0.0260769526864276,0.0300789397503379,-0.0561558924367756,-0.00418001037553684
"logit_regfeat","partyonfile_match21_bags45_lmks151.795155722182",0.212063508855886,45,151.795155722182,"onfile",0.511887387455302,0.449440008770607,0.0386726037740912,0.847,0.485,0.42,0.095,0.532479766482188,0.0268873874553021,0.0294400087706071,-0.0563273962259088,-0.0034318357277564
"grpmean","partyonfile_match21_bags45_lmks151.795155722182",0.212063508855886,45,151.795155722182,"onfile",0.512501999950255,0.417519088151209,0.0699789118985406,0.457,0.485,0.42,0.095,0.55106492369595,0.0275019999502547,-0.00248091184879079,-0.0250210881014594,0.0151533214860049
"logit_alldata","partyonfile_match22_bags65_lmks46.211274739122",0.222059912840555,65,46.211274739122,"onfile",0.486572078699284,0.420476592806924,0.092951328493788,0.83,0.49,0.417,0.093,0.536434365634757,-0.00342792130071579,0.00347659280692353,-4.86715062119752e-05,-0.00380819224837381
"logit","partyonfile_match22_bags65_lmks46.211274739122",0.222059912840555,65,46.211274739122,"onfile",0.516759214895216,0.427351166997225,0.0558896181075646,0.848,0.49,0.417,0.093,0.547350420889759,0.0267592148952157,0.0103511669972253,-0.0371103818924354,0.00710786300662791
"dr","partyonfile_match22_bags65_lmks46.211274739122",0.222059912840555,65,46.211274739122,"onfile",0.518733564706145,0.412678837855445,0.0685875974384113,0.695,0.49,0.417,0.093,0.556932206699754,0.0287335647061447,-0.00432116214455519,-0.0244124025615887,0.0166896488166224
"dr_sepbags","partyonfile_match22_bags65_lmks46.211274739122",0.222059912840555,65,46.211274739122,"onfile",0.518465356115049,0.430019010177747,0.051515633707205,0.837,0.49,0.417,0.093,0.546625094245359,0.0284653561150489,0.0130190101777468,-0.041484366292795,0.00638253636222808
"logit_bagfeat","partyonfile_match22_bags65_lmks46.211274739122",0.222059912840555,65,46.211274739122,"onfile",0.514729016163806,0.427700820440711,0.0575701633954927,0.848,0.49,0.417,0.093,0.546172241339821,0.0247290161638055,0.0107008204407112,-0.0354298366045073,0.00592968345669032
"logit_regfeat","partyonfile_match22_bags65_lmks46.211274739122",0.222059912840555,65,46.211274739122,"onfile",0.514587669320149,0.426810591942943,0.0586017387369067,0.848,0.49,0.417,0.093,0.546620586094685,0.0245876693201493,0.00981059194294298,-0.0343982612630933,0.00637802821155375
"grpmean","partyonfile_match22_bags65_lmks46.211274739122",0.222059912840555,65,46.211274739122,"onfile",0.506178878549951,0.42278423865795,0.0710368827921005,0.437,0.49,0.417,0.093,0.544885872402908,0.0161788785499513,0.00578423865794953,-0.0219631172078995,0.00464331451977695
"logit_alldata","partyonfile_match23_bags85_lmks150.879934998462",0.231701259315381,85,150.879934998462,"onfile",0.484091334061088,0.417256796517904,0.0986518694210148,0.822,0.484,0.411,0.105,0.537074763499126,9.13340610878555e-05,0.00625679651790445,-0.00634813057898517,-0.00370735940590194
"logit","partyonfile_match23_bags85_lmks150.879934998462",0.231701259315381,85,150.879934998462,"onfile",0.509003116013931,0.41905630842499,0.0719405755610775,0.831,0.484,0.411,0.105,0.548459616496712,0.0250031160139308,0.00805630842499006,-0.0330594244389225,0.00767749359168413
"dr","partyonfile_match23_bags85_lmks150.879934998462",0.231701259315381,85,150.879934998462,"onfile",0.496144942615661,0.444007546185655,0.0598475111986835,0.743,0.484,0.411,0.105,0.527728159554457,0.0121449426156607,0.0330075461856553,-0.0451524888013165,-0.0130539633505712
"dr_sepbags","partyonfile_match23_bags85_lmks150.879934998462",0.231701259315381,85,150.879934998462,"onfile",0.496528523527128,0.436021567283502,0.0674499091893702,0.825,0.484,0.411,0.105,0.532441665514734,0.0125285235271284,0.0250215672835019,-0.0375500908106298,-0.00834045739029377
"logit_bagfeat","partyonfile_match23_bags85_lmks150.879934998462",0.231701259315381,85,150.879934998462,"onfile",0.507890469454478,0.423784801720573,0.0683247288249464,0.836,0.484,0.411,0.105,0.545136793009343,0.0238904694544784,0.0127848017205735,-0.0366752711750536,0.00435467010431478
"logit_regfeat","partyonfile_match23_bags85_lmks150.879934998462",0.231701259315381,85,150.879934998462,"onfile",0.503358353744298,0.430827126695539,0.0658145195601699,0.842,0.484,0.411,0.105,0.538820570736454,0.0193583537442978,0.0198271266955389,-0.0391854804398301,-0.00196155216857385
"grpmean","partyonfile_match23_bags85_lmks150.879934998462",0.231701259315381,85,150.879934998462,"onfile",0.493080901197083,0.447593951888267,0.0593251469146482,0.453,0.484,0.411,0.105,0.524177827843287,0.00908090119708271,0.0365939518882669,-0.0456748530853518,-0.0166042950617411
"logit_alldata","partyonfile_match25_bags196_lmks184.895585545804",0.254058146382777,196,184.895585545804,"onfile",0.48611243999169,0.415275366695696,0.0986121933126096,0.828,0.476,0.422,0.102,0.539293338988197,0.0101124399916905,-0.00672463330430395,-0.0033878066873904,0.00922652384343126
"logit","partyonfile_match25_bags196_lmks184.895585545804",0.254058146382777,196,184.895585545804,"onfile",0.504884202002379,0.424141983388728,0.0709738146089052,0.843,0.476,0.422,0.102,0.543455297538073,0.0288842020023786,0.00214198338872773,-0.0310261853910948,0.0133884823933073
"dr","partyonfile_match25_bags196_lmks184.895585545804",0.254058146382777,196,184.895585545804,"onfile",0.495219940552679,0.440567988923162,0.0642120705241575,0.656,0.476,0.422,0.102,0.529201034715273,0.0192199405526791,0.0185679889231624,-0.0377879294758425,-0.000865780429492702
"dr_sepbags","partyonfile_match25_bags196_lmks184.895585545804",0.254058146382777,196,184.895585545804,"onfile",0.500241170318471,0.436180328908148,0.0635785007733804,0.841,0.476,0.422,0.102,0.534205131697227,0.0242411703184714,0.0141803289081479,-0.0384214992266196,0.00413831655246133
"logit_bagfeat","partyonfile_match25_bags196_lmks184.895585545804",0.254058146382777,196,184.895585545804,"onfile",0.504460381609425,0.423971699176242,0.0715679192143347,0.843,0.476,0.422,0.102,0.543346564653966,0.028460381609425,0.00197169917624201,-0.0304320807856653,0.0132797495092003
"logit_regfeat","partyonfile_match25_bags196_lmks184.895585545804",0.254058146382777,196,184.895585545804,"onfile",0.506840932908787,0.424636008706983,0.0685230583842224,0.843,0.476,0.422,0.102,0.544126118709499,0.0308409329087873,0.00263600870698311,-0.0334769416157776,0.0140593035647326
"grpmean","partyonfile_match25_bags196_lmks184.895585545804",0.254058146382777,196,184.895585545804,"onfile",0.487757774455534,0.448543268461421,0.063698957083046,0.481,0.476,0.422,0.102,0.520941184617259,0.0117577744555336,0.0265432684614212,-0.038301042916954,-0.00912563052750659
"logit_alldata","partyonfile_match29_bags108_lmks40.1015340844169",0.28569968806865,108,40.1015340844169,"onfile",0.493561655452665,0.40737190370595,0.0990664408413856,0.811,0.493,0.403,0.104,0.547833578220356,0.000561655452664567,0.00437190370594964,-0.00493355915861439,-0.00238963606535825
"logit","partyonfile_match29_bags108_lmks40.1015340844169",0.28569968806865,108,40.1015340844169,"onfile",0.498351020426128,0.416371525928446,0.0852774536454284,0.809,0.493,0.403,0.104,0.544811125966226,0.00535102042612751,0.0133715259284458,-0.0187225463545716,-0.00541208831948836
"dr","partyonfile_match29_bags108_lmks40.1015340844169",0.28569968806865,108,40.1015340844169,"onfile",0.512238734678514,0.429689955836063,0.0580713094854243,0.673,0.493,0.403,0.104,0.543819017126103,0.019238734678514,0.0266899558360625,-0.0459286905145757,-0.00640419715961116
"dr_sepbags","partyonfile_match29_bags108_lmks40.1015340844169",0.28569968806865,108,40.1015340844169,"onfile",0.51302210838253,0.417600330661284,0.0693775609561851,0.821,0.493,0.403,0.104,0.551267718098055,0.0200221083825297,0.0146003306612843,-0.0346224390438149,0.00104450381234023
"logit_bagfeat","partyonfile_match29_bags108_lmks40.1015340844169",0.28569968806865,108,40.1015340844169,"onfile",0.498149237762833,0.415837745441685,0.0860130167954844,0.809,0.493,0.403,0.104,0.545028809946811,0.00514923776283283,0.012837745441685,-0.0179869832045156,-0.0051944043389035
"logit_regfeat","partyonfile_match29_bags108_lmks40.1015340844169",0.28569968806865,108,40.1015340844169,"onfile",0.505194763638751,0.416746523255761,0.0780587131054844,0.809,0.493,0.403,0.104,0.547968477841424,0.0121947636387513,0.0137465232557607,-0.0259412868945156,-0.00225473644429031
"grpmean","partyonfile_match29_bags108_lmks40.1015340844169",0.28569968806865,108,40.1015340844169,"onfile",0.507446229220721,0.430851479629233,0.0617022911500478,0.431,0.493,0.403,0.104,0.540815803379383,0.0144462292207211,0.0278514796292327,-0.0422977088499521,-0.00940741090633146
"logit_alldata","partyonfile_match31_bags47_lmks404.127036848105",0.313107557977584,47,404.127036848105,"onfile",0.483207231391342,0.428775481717038,0.0880172868916152,0.829,0.487,0.417,0.096,0.529842533686179,-0.00379276860865768,0.0117754817170385,-0.00798271310838479,-0.00887428047311289
"logit","partyonfile_match31_bags47_lmks404.127036848105",0.313107557977584,47,404.127036848105,"onfile",0.499538553641759,0.422475923213406,0.0779855231448458,0.844,0.487,0.417,0.096,0.541790358157505,0.012538553641759,0.00547592321340562,-0.0180144768551542,0.00307354399821347
"dr","partyonfile_match31_bags47_lmks404.127036848105",0.313107557977584,47,404.127036848105,"onfile",0.500124272356636,0.433721464646781,0.0661542629965829,0.665,0.487,0.417,0.096,0.535553413737761,0.0131242723566357,0.016721464646781,-0.0298457370034171,-0.00316340042153063
"dr_sepbags","partyonfile_match31_bags47_lmks404.127036848105",0.313107557977584,47,404.127036848105,"onfile",0.501323530139621,0.431604176772845,0.0670722930875337,0.843,0.487,0.417,0.096,0.537365892796513,0.0143235301396214,0.0146041767728451,-0.0289277069124663,-0.0013509213627787
"logit_bagfeat","partyonfile_match31_bags47_lmks404.127036848105",0.313107557977584,47,404.127036848105,"onfile",0.498604981072476,0.419480823588047,0.0819141953394768,0.842,0.487,0.417,0.096,0.543091918578181,0.0116049810724762,0.00248082358804685,-0.0140858046605232,0.00437510441888855
"logit_regfeat","partyonfile_match31_bags47_lmks404.127036848105",0.313107557977584,47,404.127036848105,"onfile",0.499185342428558,0.42135253670476,0.0794621208666818,0.844,0.487,0.417,0.096,0.542275721340808,0.0121853424285581,0.00435253670476038,-0.0165378791333182,0.00355890718151652
"grpmean","partyonfile_match31_bags47_lmks404.127036848105",0.313107557977584,47,404.127036848105,"onfile",0.502601119745759,0.433731184675081,0.0636676955791654,0.445,0.487,0.417,0.096,0.53677643863483,0.0156011197457594,0.0167311846750806,-0.0323323044208346,-0.00194037552446169
"logit_alldata","partyonfile_match36_bags172_lmks229.519949660636",0.363777323082665,172,229.519949660636,"onfile",0.467536286738433,0.435720901666821,0.0967428115947415,0.836,0.474,0.438,0.088,0.517611476266122,-0.00646371326156719,-0.00227909833317941,0.00874281159474154,-0.00212536583914091
"logit","partyonfile_match36_bags172_lmks229.519949660636",0.363777323082665,172,229.519949660636,"onfile",0.481933900632671,0.435314731447314,0.0827513679200158,0.84,0.474,0.438,0.088,0.525412504066451,0.00793390063267108,-0.00268526855268558,-0.00524863207998422,0.00567566196118752
"dr","partyonfile_match36_bags172_lmks229.519949660636",0.363777323082665,172,229.519949660636,"onfile",0.521761616057137,0.414872309740019,0.0633660742028444,0.704,0.474,0.438,0.088,0.557060343093032,0.0477616160571374,-0.023127690259981,-0.0246339257971556,0.0373235009877692
"dr_sepbags","partyonfile_match36_bags172_lmks229.519949660636",0.363777323082665,172,229.519949660636,"onfile",0.484640906407276,0.440724656909289,0.0746344366834353,0.855,0.474,0.438,0.088,0.523729135402764,0.010640906407276,0.00272465690928853,-0.0133655633165647,0.00399229329750073
"logit_bagfeat","partyonfile_match36_bags172_lmks229.519949660636",0.363777323082665,172,229.519949660636,"onfile",0.483910696121568,0.435083582403141,0.0810057214752943,0.857,0.474,0.438,0.088,0.526565515618233,0.00991069612156781,-0.00291641759685901,-0.00699427852470566,0.00682867351297001
"logit_regfeat","partyonfile_match36_bags172_lmks229.519949660636",0.363777323082665,172,229.519949660636,"onfile",0.479178666213002,0.435294735732623,0.0855265980543708,0.84,0.474,0.438,0.088,0.523994098891781,0.00517866621300173,-0.00270526426737699,-0.00247340194562924,0.00425725678651812
"grpmean","partyonfile_match36_bags172_lmks229.519949660636",0.363777323082665,172,229.519949660636,"onfile",0.513248996837244,0.418088291106037,0.0686627120567194,0.442,0.474,0.438,0.088,0.551088207764856,0.0392489968372443,-0.0199117088939628,-0.0193372879432806,0.031351365659593
"logit_alldata","partyonfile_match39_bags138_lmks334.9994325398",0.387585161226336,138,334.9994325398,"onfile",0.486651267011843,0.42429424651479,0.0890544864733624,0.847,0.49,0.42,0.09,0.534226536917472,-0.00334873298815658,0.00429424651479049,-0.000945513526637645,-0.00423500154406686
"logit","partyonfile_match39_bags138_lmks334.9994325398",0.387585161226336,138,334.9994325398,"onfile",0.501957427636889,0.417527749934331,0.0805148224287826,0.863,0.49,0.42,0.09,0.545911385937497,0.0119574276368892,-0.00247225006566948,-0.00948517757121736,0.007449847475959
"dr","partyonfile_match39_bags138_lmks334.9994325398",0.387585161226336,138,334.9994325398,"onfile",0.523619781496259,0.419144846566763,0.0572353719369778,0.675,0.49,0.42,0.09,0.555408811393437,0.0336197814962592,-0.000855153433236611,-0.0327646280630221,0.0169472729318989
"dr_sepbags","partyonfile_match39_bags138_lmks334.9994325398",0.387585161226336,138,334.9994325398,"onfile",0.504470659765258,0.424804480316116,0.0707248599186259,0.862,0.49,0.42,0.09,0.542864688838102,0.0144706597652584,0.00480448031611586,-0.0192751400813741,0.00440315037656314
"logit_bagfeat","partyonfile_match39_bags138_lmks334.9994325398",0.387585161226336,138,334.9994325398,"onfile",0.502040128011659,0.417535808827541,0.0804240631607996,0.863,0.49,0.42,0.09,0.545947439356982,0.0120401280116593,-0.00246419117245911,-0.00957593683920044,0.00748590089544354
"logit_regfeat","partyonfile_match39_bags138_lmks334.9994325398",0.387585161226336,138,334.9994325398,"onfile",0.500121927129259,0.420873474443899,0.0790045984268464,0.863,0.49,0.42,0.09,0.543023261869712,0.0101219271292587,0.00087347444389857,-0.0109954015731536,0.00456172340817307
"grpmean","partyonfile_match39_bags138_lmks334.9994325398",0.387585161226336,138,334.9994325398,"onfile",0.516543864726548,0.41981790976683,0.0636382255066229,0.461,0.49,0.42,0.09,0.551649884475503,0.026543864726548,-0.000182090233169951,-0.0263617744933771,0.0131883460139641
"logit_alldata","partyonfile_match39_bags177_lmks431.721172968857",0.394708785479865,177,431.721172968857,"onfile",0.492219492501888,0.412234549602255,0.0955459578958563,0.824,0.494,0.403,0.103,0.54421725105764,-0.00178050749811187,0.00923454960225545,-0.00745404210414366,-0.00650738662351935
"logit","partyonfile_match39_bags177_lmks431.721172968857",0.394708785479865,177,431.721172968857,"onfile",0.509824731176579,0.412016854101923,0.0781584147214978,0.839,0.494,0.403,0.103,0.553050262993455,0.0158247311765792,0.00901685410192343,-0.0248415852785022,0.00232562531229563
"dr","partyonfile_match39_bags177_lmks431.721172968857",0.394708785479865,177,431.721172968857,"onfile",0.503473882322213,0.426126817663799,0.0703993000139881,0.626,0.494,0.403,0.103,0.541602305516539,0.00947388232221269,0.0231268176637988,-0.0326006999860119,-0.00912233216462022
"dr_sepbags","partyonfile_match39_bags177_lmks431.721172968857",0.394708785479865,177,431.721172968857,"onfile",0.498733113822788,0.428912299281593,0.0723545868956187,0.833,0.494,0.403,0.103,0.537633352978881,0.00473311382278757,0.0259122992815933,-0.0306454131043813,-0.0130912847022786
"logit_bagfeat","partyonfile_match39_bags177_lmks431.721172968857",0.394708785479865,177,431.721172968857,"onfile",0.506365418018717,0.413689784086561,0.0799447978947221,0.821,0.494,0.403,0.103,0.550364170388958,0.0123654180187167,0.0106897840865613,-0.0230552021052779,-0.000360467292201072
"logit_regfeat","partyonfile_match39_bags177_lmks431.721172968857",0.394708785479865,177,431.721172968857,"onfile",0.505552174897113,0.413072848144686,0.0813749769581985,0.82,0.494,0.403,0.103,0.550335732444018,0.011552174897113,0.010072848144686,-0.0216250230418015,-0.000388905237141191
"grpmean","partyonfile_match39_bags177_lmks431.721172968857",0.394708785479865,177,431.721172968857,"onfile",0.487574556769221,0.443536061681807,0.0688893815489731,0.456,0.494,0.403,0.103,0.523648369063107,-0.00642544323077932,0.040536061681807,-0.0341106184510269,-0.0270762686180529
"logit_alldata","partyonfile_match4_bags145_lmks420.534294146812",0.0434340259014094,145,420.534294146812,"onfile",0.483107567055807,0.424974438903041,0.0919179940411533,0.846,0.476,0.434,0.09,0.532008743577836,0.00710756705580667,-0.00902556109695885,0.00191799404115327,0.00893182050091257
"logit","partyonfile_match4_bags145_lmks420.534294146812",0.0434340259014094,145,420.534294146812,"onfile",0.497125608264718,0.413323769498107,0.0895506222371714,0.85,0.476,0.434,0.09,0.546022239573894,0.021125608264718,-0.0206762305018928,-0.000449377762828579,0.0229453164969711
"dr","partyonfile_match4_bags145_lmks420.534294146812",0.0434340259014094,145,420.534294146812,"onfile",0.511023407175487,0.428236676880804,0.06073991594371,0.679,0.476,0.434,0.09,0.54407018444623,0.0350234071754872,-0.00576332311919642,-0.02926008405629,0.020993261369307
"dr_sepbags","partyonfile_match4_bags145_lmks420.534294146812",0.0434340259014094,145,420.534294146812,"onfile",0.487450307214069,0.448741547281673,0.0638081455042572,0.809,0.476,0.434,0.09,0.52067351886609,0.0114503072140687,0.0147415472816729,-0.0261918544957428,-0.00240340421083329
"logit_bagfeat","partyonfile_match4_bags145_lmks420.534294146812",0.0434340259014094,145,420.534294146812,"onfile",0.495414357779723,0.4116442536902,0.0929413885300774,0.850353892821031,0.476,0.434,0.09,0.546176786720414,0.0194143577797227,-0.0223557463098004,0.00294138853007736,0.0230998636434908
"logit_regfeat","partyonfile_match4_bags145_lmks420.534294146812",0.0434340259014094,145,420.534294146812,"onfile",0.494904851240528,0.412544789678245,0.0925503590812279,0.85,0.476,0.434,0.09,0.545379962616381,0.0189048512405284,-0.0214552103217548,0.00255035908122794,0.0223030395394582
"grpmean","partyonfile_match4_bags145_lmks420.534294146812",0.0434340259014094,145,420.534294146812,"onfile",0.524859054025027,0.416593211875589,0.0585477340993832,0.487,0.476,0.434,0.09,0.557499379453863,0.0488590540250273,-0.0174067881244113,-0.0314522659006168,0.0344224563769402
"logit_alldata","partyonfile_match4_bags167_lmks159.745308102109",0.0384359145231416,167,159.745308102109,"onfile",0.495233691554747,0.411717980845171,0.0930483276000778,0.833,0.502,0.401,0.097,0.546041985064417,-0.00676630844525333,0.0107179808451711,-0.00395167239992217,-0.00988271039516175
"logit","partyonfile_match4_bags167_lmks159.745308102109",0.0384359145231416,167,159.745308102109,"onfile",0.530173115926095,0.403369647968413,0.0664572361054882,0.843,0.502,0.401,0.097,0.567915189781282,0.0281731159260945,0.00236964796841338,-0.0305427638945118,0.0119904943217032
"dr","partyonfile_match4_bags167_lmks159.745308102109",0.0384359145231416,167,159.745308102109,"onfile",0.498974967618054,0.434471427114235,0.0665536052677124,0.655,0.502,0.401,0.097,0.534551282680952,-0.00302503238194568,0.0334714271142348,-0.0304463947322876,-0.0213734127786274
"dr_sepbags","partyonfile_match4_bags167_lmks159.745308102109",0.0384359145231416,167,159.745308102109,"onfile",0.511113016059324,0.422143831959102,0.0667431519815738,0.804,0.502,0.401,0.097,0.547665969067963,0.00911301605932391,0.0211438319591019,-0.0302568480184262,-0.00825872639161629
"logit_bagfeat","partyonfile_match4_bags167_lmks159.745308102109",0.0384359145231416,167,159.745308102109,"onfile",0.539505657592839,0.403318901001663,0.0571754414054979,0.839,0.502,0.401,0.097,0.572222745658108,0.0375056575928393,0.00231890100166277,-0.0398245585945021,0.0162980501985285
"logit_regfeat","partyonfile_match4_bags167_lmks159.745308102109",0.0384359145231416,167,159.745308102109,"onfile",0.512053766368287,0.424189044026925,0.0637571896047921,0.846,0.502,0.401,0.097,0.546924110586375,0.0100537663682875,0.0231890440269247,-0.0332428103952079,-0.00900058487320388
"grpmean","partyonfile_match4_bags167_lmks159.745308102109",0.0384359145231416,167,159.745308102109,"onfile",0.500171790359964,0.434758561666412,0.0650696479736249,0.459,0.502,0.401,0.097,0.534982942072517,-0.00182820964003605,0.0337585616664116,-0.0319303520263751,-0.0209417533870623
"logit_alldata","partyonfile_match40_bags195_lmks369.239163752412",0.402270122186276,195,369.239163752412,"onfile",0.484997483259978,0.425761995153431,0.0892405215865866,0.842,0.495,0.418,0.087,0.532519830707518,-0.0100025167400221,0.00776199515343073,0.00224052158658665,-0.00964884399127752
"logit","partyonfile_match40_bags195_lmks369.239163752412",0.402270122186276,195,369.239163752412,"onfile",0.502946788962927,0.423965665410101,0.0730875456269744,0.844,0.495,0.418,0.087,0.542604413815031,0.00794678896292744,0.00596566541010113,-0.0139124543730256,0.000435739116236067
"dr","partyonfile_match40_bags195_lmks369.239163752412",0.402270122186276,195,369.239163752412,"onfile",0.507612310255977,0.427509261663047,0.0648784280809756,0.682,0.495,0.418,0.087,0.542830285921297,0.0126123102559771,0.00950926166304733,-0.0221215719190244,0.00066161122250219
"dr_sepbags","partyonfile_match40_bags195_lmks369.239163752412",0.402270122186276,195,369.239163752412,"onfile",0.48410053004626,0.449267625874963,0.0666318440787766,0.849,0.495,0.418,0.087,0.518659788182358,-0.01089946995374,0.0312676258749631,-0.0203681559212234,-0.0235088865164369
"logit_bagfeat","partyonfile_match40_bags195_lmks369.239163752412",0.402270122186276,195,369.239163752412,"onfile",0.501189773723315,0.422802273888262,0.076007952388423,0.844,0.495,0.418,0.087,0.542417843334082,0.00618977372331453,0.00480227388826232,-0.010992047611577,0.000249168635287345
"logit_regfeat","partyonfile_match40_bags195_lmks369.239163752412",0.402270122186276,195,369.239163752412,"onfile",0.502288711409847,0.424182062727131,0.0735292258630256,0.844,0.495,0.418,0.087,0.542152786068981,0.00728871140984655,0.00618206272713073,-0.0134707741369744,-1.58886298139427e-05
"grpmean","partyonfile_match40_bags195_lmks369.239163752412",0.402270122186276,195,369.239163752412,"onfile",0.501917329583453,0.43219843148602,0.0658842389305266,0.451,0.495,0.418,0.087,0.537318125334708,0.00691732958345337,0.0141984314860204,-0.0211157610694734,-0.00485054936408724
"logit_alldata","partyonfile_match42_bags128_lmks211.88875036058",0.424103748377402,128,211.88875036058,"onfile",0.491319228685135,0.416951585337792,0.0917291859770732,0.832,0.494,0.42,0.086,0.54093913522221,-0.00268077131486522,-0.00304841466220807,0.00572918597707325,0.000457734784573338
"logit","partyonfile_match42_bags128_lmks211.88875036058",0.424103748377402,128,211.88875036058,"onfile",0.510871826482653,0.416419587925072,0.0727085855922774,0.836,0.494,0.42,0.086,0.550929102270353,0.0168718264826526,-0.00358041207492754,-0.0132914144077226,0.0104477018327164
"dr","partyonfile_match42_bags128_lmks211.88875036058",0.424103748377402,128,211.88875036058,"onfile",0.506115900787642,0.429544423301346,0.0643396759110115,0.676,0.494,0.42,0.086,0.540918416392642,0.0121159007876422,0.00954442330134614,-0.0216603240889885,0.000437015955005782
"dr_sepbags","partyonfile_match42_bags128_lmks211.88875036058",0.424103748377402,128,211.88875036058,"onfile",0.505423597115751,0.426224822580618,0.0683515803036309,0.841,0.494,0.42,0.086,0.542504647064686,0.0114235971157512,0.00622482258061846,-0.0176484196963691,0.00202324662704934
